packet_count,byte_count,flow_duration,packets_per_second,bytes_per_second,destination_port_count,connection_count,protocol,label
44,1294,118,2.179759794292668,363.58524127910937,2,66,6,C2_BEACON
46,4345,35,3.803515986020077,225.14548687057763,1,5,6,NORMAL
148,16911,6,5.018757483546226,2151.076893224468,132,104,6,PORT_SCAN
26,943,38,6.494524383349858,504.4040727814413,5,1,6,NORMAL
795,32868,9,36.2591143202377,2217.901794269006,209,259,6,PORT_SCAN
47,6010,45,1.9977895492581292,288.3365241948791,2,67,6,C2_BEACON
16,1565,6,4.030516842564143,691.7211409504205,1,7,6,NORMAL
6462,8813242,9,504.58075737908797,1456106.1852737411,3,5092,6,DDOS
28,2941,48,7.152335892291865,967.0971237515379,3,1,6,NORMAL
60,4774,110,2.6835035892371204,403.7592347653369,1,98,6,C2_BEACON
29,5976,67,2.647869065110137,165.78759242998842,1,23,6,C2_BEACON
257,29537,21,33.70120365875654,1999.8641855543656,135,93,6,PORT_SCAN
28,7231,48,2.316474201059184,593.9417578339197,1,4,6,NORMAL
77,2061,6,5.575611062578325,645.3525822380415,2,4,6,NORMAL
64,3076,55,1.5487264160692527,313.1192740976031,1,4,6,NORMAL
493,47863,10,19.899896199078597,1212.410310489909,149,222,6,PORT_SCAN
77,7539,53,6.341523629394566,491.6895109497165,1,9,6,NORMAL
656,10162,23,18.384169719257542,2355.8490599350844,83,166,6,PORT_SCAN
45,2743,49,1.840574957567266,461.84029826861547,3,99,6,C2_BEACON
24,3895,14,1.6114980597008346,608.5374266173186,1,2,6,NORMAL
72,737,29,3.0209715777378685,695.1847907769322,4,3,6,NORMAL
31,6703,37,1.5527801949281492,201.26129701873595,5,10,6,NORMAL
331,11016,13,31.817069391669303,2278.453441016269,140,192,6,PORT_SCAN
47,6640,105,2.0505793109654586,207.9747146152335,3,82,6,C2_BEACON
380,31546,7,15.441788104043573,2280.5167557936334,273,157,6,PORT_SCAN
5132,3349886,11,891.407793137374,541806.2670003644,4,3161,6,DDOS
64,5233,92,0.9347966965709205,253.2766694726442,1,25,6,C2_BEACON
8450,1202283,4,553.2820301264632,1198090.4781112806,4,9520,6,DDOS
33,3828,42,2.6802427374419024,460.67658342124537,3,67,6,C2_BEACON
17,1738,53,5.723532132849197,141.86748997436422,3,9,6,NORMAL
694,24841,6,27.57881457183347,2733.0524336023523,208,163,6,PORT_SCAN
55,1484,117,1.4328674542808966,125.83090030236544,3,21,6,C2_BEACON
19,2160,13,6.349527368516472,605.4726340139224,2,2,6,NORMAL
60,7996,20,4.640594694108609,786.7381879605817,4,8,6,NORMAL
27,6609,38,1.5248104206853976,290.4231947500841,3,41,6,C2_BEACON
267,25144,15,21.761793422758327,1109.522146282261,189,227,6,PORT_SCAN
72,2139,12,1.5179631329789542,120.3494372177165,2,8,6,NORMAL
76,1500,21,4.109221948600561,333.87242957046215,3,1,6,NORMAL
51,4309,33,3.8161984947860557,253.0163309396453,4,3,6,NORMAL
9115,3131333,11,743.1984715613486,1430141.541527292,5,7694,6,DDOS
186,8913,13,34.910098324277776,1459.8406496524344,54,270,6,PORT_SCAN
13,1444,21,1.8392586212934774,964.4075999734777,3,1,6,NORMAL
56,1372,10,0.5389641677752259,342.85408237948315,3,5,6,NORMAL
6589,4394044,11,563.6428140490535,1368151.723542902,3,8675,6,DDOS
64,3322,49,0.978199340840624,994.4174774530742,1,8,6,NORMAL
8837,9495633,15,1488.637545009469,1283174.298892523,2,5127,6,DDOS
8259,1135969,6,1408.0909674642244,917209.023486074,4,6385,6,DDOS
23,7085,55,1.5484477945484176,61.35907701094234,2,3,6,NORMAL
576,42189,30,16.25464336168795,1081.6218547828603,66,148,6,PORT_SCAN
69,5781,40,1.0485842911891265,688.1009866594867,3,2,6,NORMAL
6851,9423876,13,1290.4548215823363,1354204.2376382893,4,7031,6,DDOS
155,22584,20,30.486539659374852,1349.603892048191,259,61,6,PORT_SCAN
79,7086,117,1.5581596978920091,67.9718226275607,3,92,6,C2_BEACON
25,2644,54,2.4521732835492753,473.95945678533536,5,5,6,NORMAL
57,5912,79,1.6154130140950493,154.48132861528526,1,72,6,C2_BEACON
44,4129,47,3.6801107983474637,626.7222070689646,4,5,6,NORMAL
78,7161,55,4.811704090804318,709.4822683977351,4,10,6,NORMAL
14,5558,9,2.2607768232651617,700.1795956856208,3,4,6,NORMAL
33,2514,44,0.6041502205180387,412.08611725291854,3,46,6,C2_BEACON
12,3267,57,6.452390449292302,345.401832955549,4,2,6,NORMAL
12,4836,51,2.56055552898374,978.6053808208861,1,9,6,NORMAL
65,5854,15,5.054882192411642,462.49036564863167,1,2,6,NORMAL
75,6296,54,4.18009590421651,464.25478409019934,1,9,6,NORMAL
4716,7792580,7,701.1535550667584,1217472.8281096772,4,1709,6,DDOS
671,48327,25,6.2472665177389155,2086.242888631021,52,112,6,PORT_SCAN
54,7425,40,3.256707879615126,774.4753503400073,5,4,6,NORMAL
49,6312,37,3.525388557593328,791.4906081462694,5,10,6,NORMAL
78,2109,21,6.001584627833356,645.2879408198539,1,1,6,NORMAL
9894,2361110,4,1237.9828746071983,934000.9796181809,1,1687,6,DDOS
10,809,39,1.9956068842108772,404.4463351560025,1,6,6,NORMAL
53,6373,16,7.390855904804045,852.0698821157682,3,1,6,NORMAL
16,5280,35,1.778840463099945,647.5739790880955,5,7,6,NORMAL
55,6262,31,2.7151340075045973,87.43542224714022,4,4,6,NORMAL
49,3637,47,2.303869119624483,184.99694429456534,1,52,6,C2_BEACON
66,3635,77,0.5960750532054616,455.6838255130251,3,49,6,C2_BEACON
44,1804,55,5.759586411049344,413.4146364670876,1,8,6,NORMAL
16,7597,45,4.8768096480693535,947.0859348000731,1,8,6,NORMAL
38,6581,47,7.911825630972174,769.8877602393478,1,3,6,NORMAL
72,4816,47,2.8131454388844235,259.4925137273983,5,1,6,NORMAL
54,6715,51,2.1824648788210235,165.06166853995768,1,93,6,C2_BEACON
35,7729,34,1.176347459671029,357.87104112752934,2,2,6,NORMAL
25,6792,50,2.367217703804256,782.6640663759678,4,4,6,NORMAL
49,5733,18,2.9066027738464344,232.91835764228557,3,9,6,NORMAL
77,6683,77,2.087079997053084,97.84764974103169,2,24,6,C2_BEACON
53,6722,45,0.950392517807435,387.7417915489238,2,9,6,NORMAL
24,6002,31,3.6765545177423005,380.89246400419813,3,6,6,NORMAL
11,5136,60,5.64349619550509,757.4353991070589,1,10,6,NORMAL
5797,3676859,13,870.8700719009182,1053169.4589092487,4,6425,6,DDOS
14,1991,43,2.886626838950713,818.3665794816247,5,4,6,NORMAL
406,35814,18,30.28950971966084,1609.9340912214834,215,227,6,PORT_SCAN
52,1592,7,3.1422428458564213,371.61989527071574,2,8,6,NORMAL
45,4153,14,0.7598708279862944,638.217721403601,2,5,6,NORMAL
352,25170,26,27.48110870266713,2753.6979962994515,98,241,6,PORT_SCAN
73,1534,85,2.8648514942789105,343.4008269407786,1,30,6,C2_BEACON
56,6752,98,1.8041820450534094,390.61556194626917,3,45,6,C2_BEACON
49,4489,104,0.9211400239959789,369.39230197032253,2,57,6,C2_BEACON
60,5509,52,4.789508383374985,559.3514159244969,1,9,6,NORMAL
545,25826,15,11.93526444509114,624.1493560881388,176,177,6,PORT_SCAN
32,4658,11,7.028889273775752,333.52255187620125,5,10,6,NORMAL
9012,7405652,15,1351.6805642037443,1105095.5151070359,1,2790,6,DDOS
36,7141,52,4.909429227326079,383.09929905829017,5,7,6,NORMAL
7537,7333061,7,1481.9547938290148,670544.4125364587,1,8793,6,DDOS
20,5855,59,5.374208388454421,80.10027847309016,4,7,6,NORMAL
69,7729,103,2.8133913679913674,451.95959095761384,3,93,6,C2_BEACON
4659,4520206,15,1016.4055429640031,392912.12048247596,5,9264,6,DDOS
29,946,28,0.5286167912710061,133.2469413416234,5,8,6,NORMAL
68,6638,42,3.2014148569561436,84.0480404978243,3,6,6,NORMAL
34,3286,35,5.993308000669577,547.446563428944,3,3,6,NORMAL
63,3839,26,4.569583553779365,444.9855223979981,2,7,6,NORMAL
72,3268,89,1.6282214688017178,446.24326413465553,3,39,6,C2_BEACON
9038,9799686,7,344.4206579401777,629536.5397248148,5,8993,6,DDOS
6721,1207866,10,563.2870577569627,55360.75477460191,2,4772,6,DDOS
8274,3941570,11,1049.2316167504332,946371.8201626373,4,6656,6,DDOS
24,1920,90,1.6610832993568625,236.7845794950663,3,76,6,C2_BEACON
628,14447,22,30.914844154229357,1738.2616314366971,107,279,6,PORT_SCAN
66,6751,9,4.804413337504218,552.9868874594752,4,6,6,NORMAL
6538,4037478,12,905.7842995889529,1212982.0023591868,3,5282,6,DDOS
3482,5957472,5,332.60543090075805,134827.58426767046,4,2617,6,DDOS
80,3699,94,0.6679943179986171,298.9780163969493,3,88,6,C2_BEACON
78,7128,60,2.2072029316902597,325.6738257595825,2,78,6,C2_BEACON
189,37696,8,20.918275013418153,924.2940979833895,125,91,6,PORT_SCAN
692,28829,16,32.03296905356576,1807.6068358434948,262,211,6,PORT_SCAN
4464,5338090,4,431.23790471046755,450116.96750250185,2,9131,6,DDOS
59,3965,16,4.150026617692875,560.5103064981197,2,9,6,NORMAL
56,4755,35,0.6913403594230947,217.7578979524174,1,97,6,C2_BEACON
35,1170,108,1.7081832222255078,247.52745208544005,3,90,6,C2_BEACON
80,6961,33,2.2840304709549715,270.86441735829044,3,37,6,C2_BEACON
50,3511,24,1.528469710576592,784.787459468093,2,3,6,NORMAL
50,6687,33,5.094892420713221,733.3102632121687,5,7,6,NORMAL
76,6445,75,1.6865637898692296,278.20110554749897,1,37,6,C2_BEACON
40,6377,99,1.4139568164368226,326.12430751915554,3,32,6,C2_BEACON
16,6016,46,7.881239085244746,143.49697759436094,4,6,6,NORMAL
43,6059,83,2.558126761717399,238.65761740199468,1,86,6,C2_BEACON
4684,5696863,9,1281.4753238231385,1013949.33602535,2,6084,6,DDOS
46,6654,31,1.5397184234774657,236.137934175948,2,44,6,C2_BEACON
57,3826,34,4.737516368359768,990.7213800577409,2,5,6,NORMAL
15,2529,50,3.7831870573192474,467.4507021744931,5,10,6,NORMAL
584,26958,22,39.01195856012525,779.1803476492821,95,158,6,PORT_SCAN
4406,8504743,10,1130.1674759843193,1309731.7554331552,5,8974,6,DDOS
76,1465,38,0.5539553933793611,671.8188147630375,3,7,6,NORMAL
262,28445,21,34.954385013399836,1758.0140533071035,139,281,6,PORT_SCAN
74,5674,6,6.594817998738427,599.955747908933,5,4,6,NORMAL
28,5941,111,0.5018040707601397,264.3095613365556,2,36,6,C2_BEACON
58,5349,55,2.6147563687766584,490.6226733449834,2,26,6,C2_BEACON
78,4512,50,4.721931954834083,501.1479699981316,1,6,6,NORMAL
51,1482,5,4.230389964599951,459.12226078592283,2,7,6,NORMAL
37,1400,81,1.2412410786333008,455.43047886183,2,80,6,C2_BEACON
290,28445,12,7.542411592091957,2142.386529066792,145,87,6,PORT_SCAN
33,4055,48,2.2586409687503606,320.42909656929135,3,68,6,C2_BEACON
5552,6582891,5,1280.4464439326932,1340103.2588034384,5,9570,6,DDOS
719,19018,10,38.092147649690105,2584.0123347516496,232,86,6,PORT_SCAN
5533,6587698,15,1122.2980063145199,825620.5045214426,2,8248,6,DDOS
66,6348,40,2.592133293158312,245.04587750376774,1,44,6,C2_BEACON
64,5605,16,3.9079576940880107,452.91845034396295,4,7,6,NORMAL
24,7486,46,5.38187498660979,780.5145935995016,2,7,6,NORMAL
5112,6209692,15,726.2891718987277,117680.71961877932,5,5382,6,DDOS
4608,2308875,3,1251.666217980881,794544.8291309584,1,8685,6,DDOS
31,1960,67,2.096488398444413,142.58022136359705,3,63,6,C2_BEACON
38,7089,38,7.860603979561213,956.3754370874062,1,8,6,NORMAL
20,1922,41,2.3120225748941827,254.86005985294506,3,91,6,C2_BEACON
421,29489,7,28.87703138933925,1764.8560749384067,117,274,6,PORT_SCAN
13,3456,40,4.792080553373945,494.035547327091,5,3,6,NORMAL
749,14746,12,9.216141623484738,1503.2079003447002,120,99,6,PORT_SCAN
17,3383,37,1.0564299212996575,488.6553621241314,1,1,6,NORMAL
5325,4085870,4,914.005928204529,502765.99977863574,3,3621,6,DDOS
58,7476,27,3.9424851416795725,257.2986013692849,3,9,6,NORMAL
20,1395,54,2.3617322663367712,681.4591928367196,2,10,6,NORMAL
3359,998041,6,537.3899932274301,302512.58326672233,3,3855,6,DDOS
705,30090,12,25.17448362517658,1212.5922854586743,214,250,6,PORT_SCAN
72,6595,74,1.380946125343061,484.51486723062015,2,77,6,C2_BEACON
16,7633,59,1.6308383832144693,992.7304602435362,3,7,6,NORMAL
141,19242,14,33.891471033971804,808.5894147528945,175,128,6,PORT_SCAN
43,3490,67,2.3771437986816855,253.17463281397232,2,23,6,C2_BEACON
74,2407,64,1.7831147725378305,59.32308193602329,3,27,6,C2_BEACON
192,26171,9,11.365531771359883,1462.543494116678,131,176,6,PORT_SCAN
60,4900,40,7.6023454192165385,339.45659473203295,3,4,6,NORMAL
6267,4780939,5,588.0961593840954,1167772.3560854604,4,2461,6,DDOS
44,5461,41,5.092715160785877,616.5426579905555,2,1,6,NORMAL
72,3181,42,0.5185481385648856,785.4285259158086,1,8,6,NORMAL
440,14422,30,27.046984018039776,709.0863528733892,193,93,6,PORT_SCAN
325,24422,27,14.398012826780096,797.7584893090482,107,61,6,PORT_SCAN
57,7313,23,1.0754825088009126,871.0375322289772,1,10,6,NORMAL
639,16465,13,36.86145673518868,1372.1126408874038,134,150,6,PORT_SCAN
62,5542,38,1.3458598562743918,214.56207978443516,1,82,6,C2_BEACON
520,28050,16,33.986505113440344,1564.6229893559555,299,245,6,PORT_SCAN
178,45350,15,9.14228396577591,2808.2990185302165,285,71,6,PORT_SCAN
60,1961,46,4.190429708460185,186.67897033393783,4,4,6,NORMAL
50,6659,9,0.569865926631848,640.1012927184381,5,2,6,NORMAL
78,4155,43,2.612523726300801,381.3270596158347,2,98,6,C2_BEACON
24,1328,55,1.9741716540605871,143.97647420523833,3,82,6,C2_BEACON
50,2055,53,1.6950680891945327,996.1709405406459,4,8,6,NORMAL
5902,1263562,3,604.3882593918621,948503.921571073,3,7466,6,DDOS
36,6735,54,1.7645431743718074,776.25954933847,4,2,6,NORMAL
66,5166,96,1.5146115809115455,328.30699611456544,1,64,6,C2_BEACON
71,5675,16,6.586232613857048,109.94551018061338,4,1,6,NORMAL
64,6876,88,0.9435766868336644,490.7198706575629,2,90,6,C2_BEACON
23,1080,44,1.3440147335983115,330.96201027786265,2,56,6,C2_BEACON
51,4549,46,5.4512356926584,136.0063545907376,2,10,6,NORMAL
50,3091,95,0.7799808968770658,255.6291871314157,1,68,6,C2_BEACON
62,1657,72,1.8781852839770503,108.79243532134598,3,21,6,C2_BEACON
79,7238,53,0.81207891702675,733.0312290735411,5,4,6,NORMAL
78,7490,26,1.10342588505791,486.6573860677363,3,4,6,NORMAL
35,6600,107,1.6091329900494464,158.8476420085065,1,79,6,C2_BEACON
44,1763,29,5.837578660839625,652.2058378648984,4,6,6,NORMAL
59,5507,30,4.902535359239135,380.5284055649167,4,10,6,NORMAL
19,4981,10,3.0346293818595185,986.012295134086,4,1,6,NORMAL
26,6425,41,4.821587372906749,280.8473802759383,4,7,6,NORMAL
502,8380,30,37.61791281569657,1572.7561102969657,290,212,6,PORT_SCAN
29,3508,72,2.3167740917565967,423.15408054997226,2,77,6,C2_BEACON
9493,5858628,10,874.038575948827,1115999.5577751787,3,3842,6,DDOS
76,4268,25,5.6690791179473665,61.228979679926475,2,7,6,NORMAL
791,46921,9,15.531227305444933,1277.2270724017553,289,51,6,PORT_SCAN
723,16675,29,13.230515367684065,1405.7010959806098,178,260,6,PORT_SCAN
3492,8589743,7,1017.4413018008078,1267257.1963518618,4,6757,6,DDOS
43,7944,37,1.6843673372005226,150.49999345005614,1,61,6,C2_BEACON
359,28874,19,5.474636882329223,1381.5659452440966,231,135,6,PORT_SCAN
71,4338,78,2.2410376383812642,112.32927651159088,2,43,6,C2_BEACON
6914,8640210,13,1212.6403132153375,63784.53551629092,3,1118,6,DDOS
422,49659,7,10.832590882160172,1330.3882908051687,166,86,6,PORT_SCAN
37,3187,89,1.9976986272308643,489.1539300656728,2,32,6,C2_BEACON
14,2851,31,1.8498599511928142,178.65742316496585,4,6,6,NORMAL
52,6156,20,0.869682316430834,501.45728159541807,3,6,6,NORMAL
7684,8966397,3,453.43362538151484,1205390.1026120805,3,9990,6,DDOS
5336,3558159,5,1307.1980122456953,1054645.9400045213,2,3641,6,DDOS
52,5549,47,2.7925661705504057,604.9614362029374,5,10,6,NORMAL
38,3624,47,1.619761425322343,139.11868208521315,3,74,6,C2_BEACON
5857,951304,15,1369.6114685400098,544821.9604926661,1,8014,6,DDOS
42,5483,56,7.572537260435132,727.103463699469,3,7,6,NORMAL
15,3795,33,2.257544588656712,256.40574966867575,1,3,6,NORMAL
63,2566,58,1.1142967457123192,68.41412269751015,5,1,6,NORMAL
5766,7724612,4,1041.07550585291,224997.64758998965,2,8968,6,DDOS
59,7784,79,0.5471791254084166,151.35347131694058,2,39,6,C2_BEACON
7612,1673318,7,407.65812452410063,1062722.4991345152,2,5578,6,DDOS
44,5648,115,0.9308519749589259,492.63464984064746,3,92,6,C2_BEACON
57,4079,30,6.074807791397159,899.9056202073007,4,6,6,NORMAL
4145,8728265,14,675.5232589483223,1370635.5771402142,3,9818,6,DDOS
40,2706,35,7.688951127962248,375.9416371407207,2,8,6,NORMAL
5401,1937925,9,449.6178949781853,143180.53421467743,1,4846,6,DDOS
774,24852,17,7.387353830528264,2598.3137310507523,173,146,6,PORT_SCAN
74,7585,39,0.8652809870817203,107.13001218460894,3,38,6,C2_BEACON
4984,3953043,11,364.8887774941211,1380633.3535481894,2,4644,6,DDOS
9043,7422203,6,750.6388654532892,369960.99953813903,4,8936,6,DDOS
13,3666,8,1.7218055419896536,593.6451579692857,2,4,6,NORMAL
70,4411,46,1.9959198100070126,965.718336946389,3,5,6,NORMAL
136,6312,29,37.91243175737141,756.30182589403,151,252,6,PORT_SCAN
46,3896,112,2.5134268913405067,488.74359172284875,2,22,6,C2_BEACON
69,6017,51,4.583340042687656,555.3369280719207,2,4,6,NORMAL
6588,9268819,13,1111.822397276812,222865.8736339432,4,7563,6,DDOS
124,15940,7,9.633221425275487,2667.1999717002673,285,149,6,PORT_SCAN
25,1554,11,3.4542778454645537,805.1523669618985,3,9,6,NORMAL
634,21678,8,11.749584087832844,573.8881069413233,55,182,6,PORT_SCAN
5499,8153827,6,743.5687852754095,589907.8742289367,2,9633,6,DDOS
66,6832,107,2.567437441286522,314.5613740335714,3,96,6,C2_BEACON
3708,7407115,11,887.0560782748374,1493713.289229883,5,8757,6,DDOS
25,1207,59,5.035143382655862,407.1605181215322,5,3,6,NORMAL
48,1236,87,2.008419643486566,343.133877980194,3,71,6,C2_BEACON
51,1523,38,0.8497785916844367,96.01394783892678,1,50,6,C2_BEACON
7928,5499260,4,1380.6898619689507,640159.934761533,3,2479,6,DDOS
36,6154,50,4.167523096336466,505.8132520419583,5,5,6,NORMAL
75,1913,86,2.443489660371604,137.65944402681208,3,98,6,C2_BEACON
45,1264,46,3.2032653754794564,128.29950417020595,2,1,6,NORMAL
55,3059,26,6.6308148427762355,727.2537504917563,5,2,6,NORMAL
63,5920,11,5.468622244166726,306.47829206032964,5,3,6,NORMAL
29,7753,31,5.41191423120098,842.0084291315054,5,7,6,NORMAL
48,2270,38,2.767387239728835,156.61970865357588,1,4,6,NORMAL
75,7258,82,1.4370415963977583,188.1045423156109,2,38,6,C2_BEACON
6714,6941109,10,1254.1976132521545,1325910.3428520672,5,2659,6,DDOS
58,517,29,2.4890229362911396,794.8670718511408,4,5,6,NORMAL
38,527,29,7.6561650944460915,827.0778264167784,4,2,6,NORMAL
68,1083,48,2.2506785462001915,301.3268943759547,5,4,6,NORMAL
466,35695,16,19.96842098481461,1551.2641623885727,155,168,6,PORT_SCAN
79,5147,86,0.6727490220604949,131.55497393333158,2,92,6,C2_BEACON
34,2930,18,7.765320237268691,600.2212762754434,5,1,6,NORMAL
22,3644,69,1.8815644155659481,366.8180390044226,2,47,6,C2_BEACON
43,5696,90,1.038023165626806,470.9652196364517,2,43,6,C2_BEACON
278,30171,29,39.06619045661364,2805.93949676249,65,206,6,PORT_SCAN
746,17217,20,9.893534864139856,1967.0519032141372,145,194,6,PORT_SCAN
4552,5279824,3,460.4163979996383,660530.8657786978,3,1517,6,DDOS
71,4664,54,7.408717355328508,218.34231657703828,5,3,6,NORMAL
486,48142,23,36.54462140936212,1305.9301171691768,76,211,6,PORT_SCAN
74,2959,59,1.7748999804615238,674.7339504411075,5,3,6,NORMAL
726,24326,15,39.48414494845435,2064.8882615551756,52,260,6,PORT_SCAN
10,1432,48,2.9996216785923533,426.2468597902119,5,10,6,NORMAL
78,681,16,7.792494537435853,318.0088106970144,2,8,6,NORMAL
48,5734,32,5.677351343450968,483.9940220343972,3,4,6,NORMAL
225,12017,9,14.886206345035234,2736.511971440682,73,69,6,PORT_SCAN
7646,2468815,3,1162.3001086041722,680980.1662070379,4,9096,6,DDOS
13,5906,17,3.488494839235876,314.6729079718537,1,5,6,NORMAL
67,4941,13,2.0506795599575702,181.64770045860976,5,4,6,NORMAL
246,9721,18,13.58388420884196,2772.8276372909313,298,153,6,PORT_SCAN
57,1343,116,1.7283336739430848,64.1831172630018,2,64,6,C2_BEACON
9178,2967651,15,978.2778179217319,1364977.142492857,4,6549,6,DDOS
24,6587,75,0.6635318986090689,373.49095735133193,3,52,6,C2_BEACON
35,7962,115,1.736329504041171,365.7195708413421,2,73,6,C2_BEACON
80,6280,32,4.7068014858105975,156.28018655986824,2,9,6,NORMAL
486,30165,5,8.851243026030648,533.880151127386,262,214,6,PORT_SCAN
58,6096,32,1.7960540887309189,253.98030067152533,2,5,6,NORMAL
29,4374,56,0.5730671832304783,450.44463555975204,2,9,6,NORMAL
3490,2807798,8,898.4717783029204,342917.0919203932,4,4348,6,DDOS
7970,8629167,9,1187.0455617838413,1201242.5483613117,3,8010,6,DDOS
3162,6899154,9,1324.8506523659782,1150344.5674804053,3,9801,6,DDOS
73,2482,72,1.0158817488624288,476.057783320352,2,61,6,C2_BEACON
50,3773,120,0.9380449892904803,186.45821545775806,3,40,6,C2_BEACON
39,7092,10,3.813952291824008,397.4941558509589,3,3,6,NORMAL
56,2875,120,1.9820869566758557,156.6580442040775,1,82,6,C2_BEACON
39,4153,54,1.3794140250270646,291.9936517148902,3,75,6,C2_BEACON
5480,6552024,14,1108.5637715143705,1050925.3638155633,4,5958,6,DDOS
7810,8133602,15,1104.3118397886863,954525.0715416624,3,6592,6,DDOS
255,11262,28,25.58685271249488,1477.8097494371991,262,205,6,PORT_SCAN
631,22045,10,38.610675285348194,1668.331182480489,286,110,6,PORT_SCAN
299,5436,20,34.137657312929164,564.4432635892286,102,122,6,PORT_SCAN
9635,3640556,6,522.1048689921545,1133192.512945607,5,5248,6,DDOS
21,965,43,5.424541389232518,843.6861802338323,5,2,6,NORMAL
426,45823,8,26.255347754110428,1573.2824392564737,195,140,6,PORT_SCAN
41,5185,38,1.7718719254424413,411.695422314306,2,5,6,NORMAL
34,4599,12,7.006233160236725,412.58575881530777,3,7,6,NORMAL
26,5544,22,2.564128361150159,294.1079345605734,1,10,6,NORMAL
46,1202,18,3.8690252121459254,993.1370325225798,4,3,6,NORMAL
16,7590,27,7.638814628659753,510.37847347339965,2,7,6,NORMAL
69,1503,22,3.871970089967486,183.83375325777433,1,5,6,NORMAL
532,28223,9,19.081112737897815,1892.3519522218946,232,125,6,PORT_SCAN
4718,4159722,15,1198.0590211956655,1116212.4000064663,1,6934,6,DDOS
571,21904,20,39.2469316271016,2407.865924325918,163,216,6,PORT_SCAN
13,5097,17,5.870147096918026,716.2587249107241,4,4,6,NORMAL
50,6076,13,5.90962398194458,672.6305419393195,3,5,6,NORMAL
724,7317,16,39.33696148899725,2874.769456987086,203,239,6,PORT_SCAN
31,3187,59,4.402561558885903,160.42802107543102,2,10,6,NORMAL
9278,5272070,8,373.70876695049094,906171.951930387,2,7003,6,DDOS
32,3023,30,1.0220572612206924,153.30740214312996,5,7,6,NORMAL
64,1865,49,3.8293128582582048,474.77317668674436,3,10,6,NORMAL
71,5900,36,0.6179882515191479,555.6018607620997,4,1,6,NORMAL
45,2544,12,0.6943500564810741,226.7456469989699,5,7,6,NORMAL
76,2560,29,7.795055812629448,261.7542918067663,4,6,6,NORMAL
593,36162,22,29.10906726446009,901.7228999284994,228,161,6,PORT_SCAN
38,7190,33,7.134723302885056,933.9483307699612,4,1,6,NORMAL
123,46837,23,35.34286661907787,777.3287977860814,287,202,6,PORT_SCAN
25,6819,6,3.012582697371459,457.8583408771571,5,2,6,NORMAL
3168,3993397,5,766.2034819676805,633474.5393183605,2,2975,6,DDOS
3219,4010288,10,1078.3478660448268,992122.7477534212,4,9824,6,DDOS
8576,9897186,10,302.3459577967855,669315.9910246813,1,6292,6,DDOS
6569,3267969,8,1184.2430859318233,762348.4306583505,2,8208,6,DDOS
48,5890,35,2.1571919048878474,276.62868011784235,1,46,6,C2_BEACON
40,3939,45,6.454243314795786,484.25793580462624,1,8,6,NORMAL
23,586,11,2.440537778027416,535.1424284987925,5,9,6,NORMAL
21,3095,119,1.6839937206576554,409.02428271390403,3,32,6,C2_BEACON
70,4415,64,1.0718090000160698,168.28493634158184,2,67,6,C2_BEACON
12,4112,25,3.6408522362689255,442.3121042994801,2,7,6,NORMAL
13,7316,16,1.9551168492351558,842.1340351629258,4,8,6,NORMAL
50,4983,61,0.5142312494535681,399.0830517190609,3,42,6,C2_BEACON
61,3465,19,7.979943334918707,181.41515764631308,4,2,6,NORMAL
37,4664,30,6.395608421700327,810.8110466826513,5,1,6,NORMAL
56,1673,71,2.998597227499352,249.14122463584178,1,51,6,C2_BEACON
12,803,26,0.9204083981580244,798.3896053207023,1,7,6,NORMAL
61,3706,39,0.9541845554083559,308.8506959595857,2,87,6,C2_BEACON
707,6871,10,22.927152259822677,2805.8839943368503,276,202,6,PORT_SCAN
36,7622,26,2.773910192233682,913.5444526714609,2,4,6,NORMAL
463,42376,17,33.80554940810504,1902.2711065238782,278,202,6,PORT_SCAN
45,7532,14,7.906454782746293,563.2046840199938,2,2,6,NORMAL
22,4237,44,1.7801704091216708,611.4903648254254,1,2,6,NORMAL
7156,1811382,9,1169.9869257248124,501621.30622588296,2,5012,6,DDOS
71,4440,81,2.903921892074739,95.02971067731448,2,59,6,C2_BEACON
26,4630,73,2.094707438479344,292.3655425768417,1,44,6,C2_BEACON
68,5770,6,0.9561905562087937,505.03281544844515,4,7,6,NORMAL
16,595,46,7.507785653151238,530.2891932904965,4,8,6,NORMAL
7278,3866315,8,854.9840225077601,398542.2243787745,3,8133,6,DDOS
58,6882,27,5.085188144565535,869.4469857978889,2,8,6,NORMAL
56,4171,63,2.266864821255157,491.8622863574774,2,75,6,C2_BEACON
28,5741,22,4.423151480988737,441.4297582752336,2,10,6,NORMAL
76,7470,113,1.4733484601985172,280.10095423867716,1,40,6,C2_BEACON
42,6753,57,4.164658254003614,737.3800490767488,4,8,6,NORMAL
9308,7507639,6,826.41696140145,1286768.9811419537,1,7139,6,DDOS
18,7248,7,2.736516901206041,326.28640221901225,5,10,6,NORMAL
34,775,55,4.996361846693671,540.022949975187,2,10,6,NORMAL
336,34872,15,31.186589777722133,788.5422984710544,111,163,6,PORT_SCAN
14,5018,21,4.576019929385889,998.7917662612591,4,3,6,NORMAL
435,14080,12,7.920496616296741,2229.0043074609357,82,118,6,PORT_SCAN
44,4999,13,7.457545706333358,466.21029031875935,4,2,6,NORMAL
10,3296,27,6.7241291422580085,966.211999281623,3,9,6,NORMAL
25,5732,23,3.2565792732662766,259.80677797028545,2,8,6,NORMAL
